ID            : 5943
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.275	42.560	0.750	0.12695	0.16923	0.02642	0.02424	2.57916	2.51553
0.350	10.830	0.150	0.78123	0.78285	0.03408	0.03057	0.00561	-0.00632
0.350	18.060	0.250	0.56407	0.59062	0.02920	0.02598	0.86929	1.08257
0.350	25.280	0.350	0.42831	0.44070	0.02645	0.02284	0.23807	0.15958
0.350	32.500	0.450	0.28664	0.32039	0.02104	0.01929	2.62582	2.61675
0.350	39.720	0.550	0.23148	0.22440	0.02209	0.01907	0.09468	0.08505
0.350	46.950	0.650	0.09675	0.14994	0.01522	0.01383	12.26473	13.44879
0.350	54.170	0.750	0.09177	0.09523	0.01930	0.01759	0.03421	0.02752
0.450	13.930	0.150	0.46485	0.47885	0.02895	0.02307	0.25264	0.11482
0.450	23.220	0.250	0.31808	0.34881	0.02217	0.01940	1.96903	2.18429
0.450	32.500	0.350	0.21466	0.25297	0.01735	0.01661	4.94264	5.28944
0.450	41.790	0.450	0.16109	0.17831	0.01629	0.01540	1.14132	1.16780
0.450	51.070	0.550	0.10282	0.11996	0.01554	0.01418	1.23327	1.51963
0.450	60.360	0.650	0.08293	0.07541	0.01642	0.01538	0.20444	0.27858
0.550	17.020	0.150	0.25731	0.25550	0.01936	0.01647	0.00597	0.04187
0.550	28.370	0.250	0.19623	0.17996	0.01693	0.01518	0.89781	1.06622
0.550	39.720	0.350	0.14197	0.12741	0.01582	0.01384	0.82709	1.17452
0.550	51.070	0.450	0.08846	0.08779	0.01308	0.01210	0.00184	0.01212
0.550	62.420	0.550	0.05851	0.05747	0.01271	0.01186	0.00577	0.00676
0.550	73.770	0.650	0.04523	0.03469	0.01693	0.01276	0.38371	0.83120
0.650	33.530	0.250	0.08226	0.07737	0.01108	0.00916	0.18668	0.46902
0.650	46.950	0.350	0.06089	0.05346	0.01095	0.00874	0.45148	1.08336
0.650	60.360	0.450	0.03555	0.03612	0.00843	0.00767	0.00527	-0.00280
0.650	73.770	0.550	0.02592	0.02318	0.01028	0.00792	0.06947	0.24716
0.750	38.690	0.250	0.03851	0.02538	0.00635	0.00543	4.24426	6.24182
0.750	54.170	0.350	0.01977	0.01700	0.00522	0.00448	0.27796	0.33254
0.045	4.939	0.450	1.28853	1.10495	0.10163	0.08441	3.20837	4.45386
0.045	6.036	0.550	1.15538	0.97781	0.09228	0.08147	3.64555	4.52533
0.045	7.133	0.650	1.10331	0.86552	0.08414	0.07994	7.89987	9.26295
0.045	8.231	0.750	0.83630	0.77262	0.08541	0.07127	0.53869	0.68758
0.045	9.328	0.850	0.71195	0.70198	0.08774	0.07518	0.01080	0.01295
0.080	4.878	0.250	1.59390	1.39952	0.09114	0.08324	4.45998	5.21857
0.080	6.829	0.350	1.15437	1.21919	0.09436	0.07080	0.49208	0.79910
0.080	8.780	0.450	1.01821	1.04812	0.07214	0.06660	0.18616	0.13350
0.080	10.730	0.550	0.93171	0.89596	0.07533	0.06576	0.21149	0.21607
0.080	12.680	0.650	0.88335	0.76802	0.07601	0.06534	2.26022	3.33280
0.080	14.630	0.750	0.71035	0.66662	0.07240	0.06077	0.35080	0.52769
0.080	16.580	0.850	0.73107	0.59343	0.08703	0.07501	2.46969	3.58249
0.125	4.573	0.150	1.56086	1.53116	0.08559	0.07481	0.10585	0.20099
0.125	7.621	0.250	1.27252	1.30816	0.07182	0.06751	0.26773	0.22046
0.125	10.670	0.350	1.04925	1.09424	0.06854	0.06253	0.45511	0.30217
0.125	13.720	0.450	1.04024	0.90359	0.06631	0.06356	4.16987	4.55619
0.125	16.770	0.550	0.76721	0.74067	0.06975	0.05548	0.13504	0.10452
0.125	19.820	0.650	0.60362	0.60745	0.05826	0.05125	0.00609	0.00278
0.125	22.860	0.750	0.42300	0.50440	0.05143	0.04484	2.53558	3.51608
0.125	25.910	0.850	0.28814	0.43232	0.04923	0.04549	8.61799	10.26287
0.175	6.402	0.150	1.37764	1.39769	0.10497	0.07148	0.04270	0.16268
0.175	10.670	0.250	1.03924	1.14866	0.06812	0.06223	2.63851	2.93356
0.175	14.940	0.350	1.00119	0.92743	0.06601	0.06221	1.20870	1.38467
0.175	19.210	0.450	0.74359	0.73744	0.06157	0.05539	0.00729	0.01988
0.175	23.470	0.550	0.61583	0.57902	0.05694	0.05150	0.40142	0.51820
0.175	27.740	0.650	0.36624	0.45170	0.04421	0.04110	3.77524	4.01648
0.175	32.010	0.750	0.37765	0.35504	0.04943	0.04630	0.20103	0.22028
0.175	36.280	0.850	0.19453	0.28860	0.04350	0.04013	4.70030	5.65673
0.225	4.115	0.075	1.50079	1.43537	0.16582	0.15779	0.14726	0.19188
0.225	8.231	0.150	1.25349	1.22395	0.08065	0.07008	0.12096	0.23504
0.225	13.720	0.250	0.87154	0.97585	0.07618	0.05814	1.91254	2.89282
0.225	19.210	0.350	0.76862	0.76581	0.05791	0.05599	0.00107	0.00614
0.225	24.690	0.450	0.53554	0.59003	0.05064	0.04743	1.18495	1.23268
0.225	30.180	0.550	0.31087	0.44571	0.03935	0.03741	11.80908	12.60352
0.225	35.670	0.650	0.30356	0.33117	0.04949	0.03983	0.31945	0.25613
0.225	41.150	0.750	0.25510	0.24523	0.04335	0.04099	0.04875	0.03165
0.225	46.640	0.850	0.18051	0.18698	0.05111	0.04726	0.01709	0.02188
0.275	5.030	0.075	0.99438	1.25277	0.13596	0.13015	3.64510	3.68241
0.275	10.060	0.150	0.90968	1.03903	0.07246	0.05925	3.24000	4.16997
0.275	16.770	0.250	0.76751	0.80807	0.06274	0.05560	0.43690	0.35770
0.275	23.470	0.350	0.63015	0.61972	0.06078	0.05201	0.02537	0.04654
0.275	30.180	0.450	0.49269	0.46499	0.05534	0.04756	0.24004	0.47275
0.275	36.890	0.550	0.28924	0.33956	0.03976	0.03793	1.62344	1.75285
0.275	43.590	0.650	0.21606	0.24102	0.04227	0.03554	0.35604	0.54728
0.275	50.300	0.750	0.12685	0.16778	0.03140	0.03025	1.71156	1.78190
0.350	6.402	0.075	0.80686	0.96405	0.09484	0.08603	2.78033	3.12680
0.350	12.800	0.150	0.72196	0.77098	0.04744	0.03853	1.10524	1.19415
0.350	21.340	0.250	0.52933	0.58156	0.03868	0.03372	1.86767	1.88447
0.350	29.880	0.350	0.36554	0.43398	0.03296	0.02845	4.36627	4.51411
0.350	38.410	0.450	0.27543	0.31550	0.03061	0.02619	1.74260	2.00586
0.350	46.950	0.550	0.20615	0.22103	0.02992	0.02407	0.25558	0.46121
0.350	55.480	0.650	0.11704	0.14776	0.02300	0.01950	1.80006	1.96152
0.350	64.020	0.750	0.08490	0.09395	0.02053	0.01975	0.19865	0.19912
0.450	16.460	0.150	0.44373	0.46738	0.03876	0.02927	0.38912	0.43634
0.450	27.440	0.250	0.31207	0.34090	0.03046	0.02590	0.91921	0.94700
0.450	38.410	0.350	0.21556	0.24732	0.02403	0.02241	1.77597	1.88866
0.450	49.390	0.450	0.16790	0.17438	0.02245	0.02104	0.08852	0.07699
0.450	60.360	0.550	0.10132	0.11737	0.01901	0.01789	0.72350	0.76891
0.450	71.330	0.650	0.07569	0.07383	0.01981	0.01763	0.00796	0.02235
0.550	20.120	0.150	0.23418	0.24682	0.02417	0.02114	0.28561	0.31104
0.550	33.530	0.250	0.12345	0.17440	0.02215	0.01577	5.32125	8.20886
0.550	46.950	0.350	0.12555	0.12361	0.02350	0.01787	0.00580	0.01238
0.550	60.360	0.450	0.07338	0.08524	0.01948	0.01430	0.37620	0.32829
0.550	73.770	0.550	0.06285	0.05584	0.01679	0.01548	0.17071	0.21843
0.650	23.780	0.150	0.11313	0.10899	0.01779	0.01374	0.05070	0.23061
0.650	39.630	0.250	0.05918	0.07419	0.01326	0.01074	1.29311	1.79681
0.650	55.480	0.350	0.06682	0.05139	0.01407	0.01201	1.18925	1.88991
0.750	45.730	0.250	0.02628	0.02397	0.00636	0.00595	0.12839	0.15706
0.045	4.432	0.350	1.53383	1.26779	0.11190	0.09636	5.57457	7.54860
0.045	5.698	0.450	1.33659	1.13017	0.11568	0.09053	3.13502	5.69600
0.045	6.965	0.550	1.22946	1.00060	0.10841	0.08774	4.39999	6.64947
0.045	8.231	0.650	1.13035	0.88652	0.09253	0.08579	6.86750	8.61427
0.045	9.497	0.750	0.81127	0.79239	0.08338	0.07428	0.04612	0.08700
0.045	10.760	0.850	0.70634	0.72105	0.08609	0.07357	0.03261	0.03437
0.080	5.628	0.250	1.49878	1.41857	0.08907	0.08261	0.77541	1.03871
0.080	7.879	0.350	1.20644	1.23451	0.07592	0.07524	0.15106	0.12710
0.080	10.130	0.450	0.99088	1.06060	0.08335	0.06941	0.72354	0.68626
0.080	12.380	0.550	0.93551	0.90692	0.07723	0.06923	0.12662	0.22511
0.080	14.630	0.650	0.89547	0.77770	0.07745	0.06992	2.27023	2.52654
0.080	16.880	0.750	0.78423	0.67552	0.07109	0.06807	2.29843	2.64717
0.080	19.140	0.850	0.51471	0.60188	0.07041	0.06046	1.55450	1.60834
0.125	5.276	0.150	1.55385	1.54258	0.12490	0.07692	0.00569	0.06605
0.125	8.794	0.250	1.29254	1.31537	0.07859	0.07142	0.09613	0.14426
0.125	12.310	0.350	1.11533	1.09925	0.07590	0.06718	0.03774	0.07176
0.125	15.830	0.450	0.90318	0.90735	0.07152	0.06133	0.00538	0.00376
0.125	19.350	0.550	0.70484	0.74368	0.05971	0.05573	0.44174	0.36151
0.125	22.860	0.650	0.62685	0.60996	0.06764	0.05512	0.05693	0.14309
0.125	26.380	0.750	0.47887	0.50686	0.05623	0.05147	0.25798	0.25730
0.125	29.900	0.850	0.37665	0.43467	0.05574	0.05024	1.10063	0.90327
0.175	7.387	0.150	1.37564	1.39931	0.08384	0.07459	0.09114	0.03828
0.175	12.310	0.250	1.10331	1.14824	0.07551	0.06726	0.37497	0.45606
0.175	17.240	0.350	1.00420	0.92638	0.07051	0.06625	1.18090	1.69700
0.175	22.160	0.450	0.69202	0.73640	0.05971	0.05636	0.57307	0.67384
0.175	27.080	0.550	0.56007	0.57818	0.05896	0.05172	0.10145	0.07945
0.175	32.010	0.650	0.52633	0.45112	0.06124	0.05313	1.48344	2.23678
0.175	36.930	0.750	0.29805	0.35471	0.05024	0.04239	1.28775	1.69714
0.175	41.860	0.850	0.21996	0.28849	0.05492	0.04208	1.56879	1.94062
0.225	4.749	0.075	1.53383	1.43368	0.14843	0.13696	0.43873	0.72379
0.225	9.497	0.150	1.22646	1.21950	0.07835	0.07157	0.00492	0.04485
0.225	15.830	0.250	0.86693	0.97115	0.08353	0.06102	1.58784	2.66317
0.225	22.160	0.350	0.70674	0.76178	0.06128	0.05688	0.83150	0.87794
0.225	28.490	0.450	0.51131	0.58678	0.05694	0.04938	1.78524	2.21878
0.225	34.820	0.550	0.45384	0.44323	0.05734	0.04835	0.03086	0.05056
0.225	41.150	0.650	0.32969	0.32938	0.04911	0.04485	0.00000	0.00268
0.225	47.490	0.750	0.29795	0.24400	0.05125	0.04744	1.09375	1.38680
0.225	53.820	0.850	0.17210	0.18616	0.04478	0.04363	0.10146	0.11922
0.275	5.804	0.075	1.07528	1.24543	0.12652	0.11684	1.83600	2.03585
0.275	11.610	0.150	1.01721	1.03099	0.08071	0.06672	0.03449	-0.05842
0.275	19.350	0.250	0.68472	0.80118	0.06150	0.05541	3.63638	3.84681
0.275	27.080	0.350	0.60041	0.61431	0.05720	0.05339	0.06522	0.07681
0.275	34.820	0.450	0.47697	0.46083	0.05790	0.04979	0.07230	0.21804
0.275	42.560	0.550	0.41529	0.33652	0.05194	0.04814	2.27182	2.72087
0.275	50.300	0.650	0.20064	0.23892	0.03756	0.03492	1.05135	0.90793
0.275	58.040	0.750	0.20264	0.16640	0.04631	0.04050	0.60427	0.83328
0.350	7.387	0.075	1.01921	0.95213	0.09570	0.08498	0.47382	0.62676
0.350	14.770	0.150	0.72106	0.76078	0.04910	0.04125	0.68287	0.51041
0.350	24.620	0.250	0.52573	0.57388	0.04242	0.03555	1.32225	1.44742
0.350	34.470	0.350	0.38826	0.42816	0.04599	0.03135	0.77035	0.87792
0.350	44.320	0.450	0.24239	0.31125	0.02946	0.02603	5.50893	6.84028
0.350	54.170	0.550	0.21175	0.21807	0.02885	0.02636	0.05181	0.06915
0.350	64.020	0.650	0.10793	0.14583	0.02296	0.01996	2.74292	2.99490
0.350	73.870	0.750	0.05003	0.09279	0.01575	0.01522	7.39211	7.88166
0.450	9.497	0.075	0.58900	0.59888	0.07227	0.06483	0.02143	-0.01621
0.450	18.990	0.150	0.40508	0.45783	0.03157	0.03066	2.84199	2.69263
0.450	31.660	0.250	0.28824	0.33426	0.03017	0.02670	2.36003	2.20168
0.450	44.320	0.350	0.19123	0.24255	0.03506	0.02324	2.16173	3.62117
0.450	56.980	0.450	0.13997	0.17105	0.02259	0.02072	1.91310	1.86784
0.450	69.650	0.550	0.08877	0.11515	0.01962	0.01764	1.82209	2.09980
0.450	82.310	0.650	0.06331	0.07247	0.01748	0.01656	0.27952	0.27662
0.550	23.220	0.150	0.27873	0.23992	0.02731	0.02520	1.98615	2.71110
0.550	38.690	0.250	0.19433	0.16981	0.02448	0.02234	0.98463	1.36361
0.550	54.170	0.350	0.08041	0.12046	0.01621	0.01510	6.13710	6.81214
0.550	69.650	0.450	0.08703	0.08310	0.02010	0.01702	0.03627	0.06439
0.650	27.440	0.150	0.12655	0.10484	0.01646	0.01589	1.71602	1.97211
0.650	45.730	0.250	0.06269	0.07163	0.01313	0.01179	0.47137	0.58803
0.650	64.020	0.350	0.03412	0.04971	0.01130	0.00955	1.91397	2.78398
0.750	52.760	0.250	0.02808	0.02287	0.00973	0.00711	0.28296	0.71239
0.015	4.080	0.850	0.79935	0.71019	0.07638	0.06829	1.33382	1.60898
0.045	5.023	0.350	1.39466	1.29235	0.10412	0.08541	0.93433	1.59772
0.045	6.458	0.450	1.12834	1.15190	0.09765	0.07757	0.06503	0.02416
0.045	7.893	0.550	1.14837	1.02014	0.08777	0.08011	2.08889	2.52195
0.045	9.328	0.650	1.10932	0.90447	0.08779	0.08148	5.37518	6.15271
0.045	10.760	0.750	0.97266	0.80923	0.08520	0.07753	3.62790	4.46463
0.045	12.200	0.850	0.90047	0.73735	0.08743	0.07821	3.43486	4.93586
0.080	6.378	0.250	1.53082	1.43450	0.08231	0.08129	1.31817	1.50248
0.080	8.930	0.350	1.34160	1.24727	0.09303	0.07665	0.99362	1.39806
0.080	11.480	0.450	1.10532	1.07114	0.07286	0.07003	0.20343	0.27814
0.080	14.030	0.550	0.98237	0.91592	0.07354	0.06735	0.78784	1.24854
0.080	16.580	0.650	0.87815	0.78565	0.06822	0.06557	1.79736	2.01439
0.080	19.140	0.750	0.71956	0.68280	0.06657	0.06155	0.29093	0.52414
0.080	21.690	0.850	0.55887	0.60876	0.05970	0.05848	0.71711	0.60707
0.125	5.980	0.150	1.42169	1.55172	0.07894	0.07098	2.78430	2.80861
0.125	9.966	0.250	1.39967	1.32097	0.09498	0.07119	0.65774	1.39195
0.125	13.950	0.350	1.20944	1.10306	0.07045	0.06732	2.21877	2.90276
0.125	17.940	0.450	0.94893	0.91012	0.06708	0.05994	0.31554	0.40641
0.125	21.930	0.550	0.72566	0.74591	0.05634	0.05385	0.14039	0.14456
0.125	25.910	0.650	0.68752	0.61188	0.05551	0.05402	1.81681	1.96623
0.125	29.900	0.750	0.50300	0.50862	0.05597	0.04927	0.01234	-0.02041
0.125	33.890	0.850	0.48868	0.43637	0.05545	0.05447	0.87032	0.93915
0.175	4.186	0.075	1.40968	1.59722	0.11812	0.11173	2.56626	2.85636
0.175	8.372	0.150	1.49778	1.40005	0.08749	0.07547	1.20280	1.63529
0.175	13.950	0.250	1.07929	1.14733	0.06864	0.06361	1.02017	1.04243
0.175	19.530	0.350	0.90388	0.92505	0.06540	0.05906	0.11576	0.14332
0.175	25.110	0.450	0.81237	0.73517	0.05931	0.05711	1.65238	1.95171
0.175	30.700	0.550	0.61984	0.57712	0.06006	0.05187	0.48860	0.66166
0.175	36.280	0.650	0.36473	0.45032	0.04809	0.04053	3.19887	4.34571
0.175	41.860	0.750	0.27182	0.35417	0.04891	0.03720	2.85734	3.88219
0.175	47.440	0.850	0.20424	0.28816	0.04004	0.03772	4.41915	4.41077
0.225	5.382	0.075	1.28954	1.43140	0.11490	0.10983	1.55767	1.62231
0.225	10.760	0.150	1.17440	1.21518	0.07202	0.06793	0.34292	0.26709
0.225	17.940	0.250	0.91939	0.96672	0.06695	0.05986	0.52300	0.50891
0.225	25.110	0.350	0.73858	0.75801	0.05969	0.05457	0.11574	0.06539
0.225	32.290	0.450	0.54955	0.58372	0.05118	0.04816	0.46277	0.51621
0.225	39.470	0.550	0.42380	0.44084	0.05117	0.04355	0.11750	0.04732
0.225	46.640	0.650	0.28594	0.32763	0.04053	0.03819	1.07551	1.17040
0.225	53.820	0.750	0.27983	0.24277	0.05345	0.04205	0.47206	0.69896
0.225	60.990	0.850	0.12965	0.18530	0.03696	0.03384	2.27918	2.99314
0.275	6.578	0.075	1.27252	1.23849	0.12271	0.11163	0.07017	0.12937
0.275	13.160	0.150	1.17540	1.02372	0.11430	0.07033	1.72862	4.87800
0.275	21.930	0.250	0.64627	0.79506	0.05825	0.05136	6.59305	7.23683
0.275	30.700	0.350	0.59401	0.60940	0.05660	0.05033	0.08088	0.00804
0.275	39.470	0.450	0.42340	0.45704	0.04809	0.04437	0.50412	0.63209
0.275	48.240	0.550	0.34331	0.33373	0.05317	0.04073	0.02976	0.15995
0.275	57.010	0.650	0.23037	0.23696	0.04161	0.03494	0.02718	0.06382
0.275	65.780	0.750	0.15649	0.16510	0.03673	0.03312	0.05734	0.01335
0.275	74.550	0.850	0.13256	0.11696	0.04253	0.03896	0.13185	0.23868
0.350	8.372	0.075	1.09530	0.94157	0.10443	0.07637	2.13043	4.91692
0.350	16.740	0.150	0.77873	0.75185	0.04432	0.04120	0.34280	0.64167
0.350	27.910	0.250	0.57098	0.56711	0.04425	0.03576	0.00518	0.01421
0.350	39.070	0.350	0.42250	0.42303	0.03207	0.03140	0.00103	0.00078
0.350	50.230	0.450	0.30216	0.30748	0.03026	0.02770	0.03526	-0.01008
0.350	61.390	0.550	0.23017	0.21543	0.03100	0.02469	0.21804	0.53884
0.350	72.550	0.650	0.12164	0.14409	0.02250	0.01905	1.00836	1.17887
0.350	83.720	0.750	0.08965	0.09173	0.02188	0.01823	0.01000	0.01899
0.450	10.760	0.075	0.56848	0.58774	0.06398	0.05449	0.09715	0.10235
0.450	21.530	0.150	0.43462	0.44973	0.03185	0.03072	0.24094	0.21128
0.450	35.880	0.250	0.32999	0.32853	0.03033	0.02743	0.00124	0.02032
0.450	50.230	0.350	0.24279	0.23842	0.03561	0.02426	0.01314	0.15848
0.450	64.580	0.450	0.15829	0.16814	0.02190	0.02064	0.21027	0.25762
0.450	78.930	0.550	0.10082	0.11320	0.01970	0.01706	0.40310	0.39446
0.450	93.280	0.650	0.04643	0.07127	0.01438	0.01354	2.99925	3.48212
0.550	26.310	0.150	0.23778	0.23415	0.02883	0.02243	0.01354	0.08295
0.550	43.850	0.250	0.11874	0.16593	0.01845	0.01670	6.58427	7.53967
0.550	61.390	0.350	0.09404	0.11778	0.02197	0.01567	1.17810	1.79527
0.550	78.930	0.450	0.05946	0.08127	0.01439	0.01313	2.31178	2.51584
0.550	96.470	0.550	0.05794	0.05328	0.01677	0.01472	0.07479	0.14327
0.650	31.090	0.150	0.09896	0.10144	0.01534	0.01345	0.02880	-0.00714
0.650	51.820	0.250	0.07407	0.06951	0.01309	0.01236	0.11665	0.13099
0.650	72.550	0.350	0.06689	0.04829	0.01466	0.01336	1.59479	1.98170
0.650	93.280	0.450	0.04129	0.03273	0.01195	0.01121	0.50694	0.50512
0.750	35.880	0.150	0.03850	0.03356	0.01620	0.00713	0.09132	1.02332
0.750	59.800	0.250	0.02851	0.02198	0.00813	0.00682	0.64062	1.12796
0.750	83.720	0.350	0.02222	0.01488	0.00892	0.00681	0.67214	1.27218
0.015	4.023	0.750	0.96365	0.80607	0.08093	0.07302	3.73614	4.64039
0.015	4.560	0.850	0.72516	0.73595	0.06700	0.06265	0.03022	0.02072
0.015	5.016	0.935	0.66049	0.68840	0.35597	0.13937	0.00650	0.18418
0.045	4.010	0.250	1.46074	1.45189	0.09198	0.09055	0.00597	0.02139
0.045	5.614	0.350	1.44772	1.31388	0.10472	0.08951	1.59170	2.49257
0.045	7.218	0.450	1.22946	1.17089	0.08771	0.08233	0.42397	0.54997
0.045	8.822	0.550	1.17039	1.03719	0.08835	0.08070	2.22609	2.76684
0.045	10.430	0.650	1.01521	0.92057	0.10676	0.07522	0.76574	2.03475
0.045	12.030	0.750	0.80876	0.82390	0.07853	0.06859	0.04203	0.03497
0.045	13.630	0.850	0.88235	0.75136	0.08225	0.07624	2.49615	2.85480
0.080	4.277	0.150	1.57888	1.62605	0.09487	0.08486	0.26732	0.27414
0.080	7.129	0.250	1.46575	1.44812	0.09900	0.08075	0.02574	0.03636
0.080	9.980	0.350	1.19242	1.25778	0.07599	0.07169	0.77229	0.79459
0.080	12.830	0.450	1.14737	1.08005	0.08262	0.07166	0.63723	0.86799
0.080	15.680	0.550	1.06627	0.92345	0.07626	0.06946	3.44518	4.39212
0.080	18.530	0.650	0.75190	0.79228	0.06672	0.05910	0.38287	0.57970
0.080	21.390	0.750	0.64046	0.68885	0.06651	0.05637	0.54602	0.55379
0.080	24.240	0.850	0.58520	0.61448	0.06970	0.05762	0.18506	0.10478
0.125	6.683	0.150	1.55986	1.55918	0.09093	0.07718	0.00017	-0.00039
0.125	11.140	0.250	1.37063	1.32544	0.07516	0.07159	0.33596	0.52806
0.125	15.590	0.350	1.07728	1.10598	0.07041	0.06282	0.18133	0.21183
0.125	20.050	0.450	0.87334	0.91218	0.06078	0.05674	0.43062	0.46361
0.125	24.510	0.550	0.60242	0.74755	0.05460	0.04757	7.13551	8.92589
0.125	28.960	0.650	0.53644	0.61327	0.04667	0.04607	2.75536	2.67715
0.125	33.420	0.750	0.48538	0.50988	0.05549	0.04618	0.20431	0.27049
0.125	37.870	0.850	0.42761	0.43759	0.04952	0.04792	0.04489	0.02361
0.175	4.678	0.075	1.44472	1.60079	0.12196	0.10913	1.67381	1.69155
0.175	9.357	0.150	1.22446	1.40020	0.07891	0.06907	5.04297	6.34460
0.175	15.590	0.250	1.17440	1.14615	0.07084	0.06744	0.14371	0.14492
0.175	21.830	0.350	0.84871	0.92359	0.06815	0.05705	1.24002	1.70063
0.175	28.070	0.450	0.71245	0.73376	0.05798	0.05254	0.14612	0.13594
0.175	34.310	0.550	0.59291	0.57593	0.05189	0.04878	0.09830	0.15429
0.175	40.550	0.650	0.44123	0.44939	0.04965	0.04351	0.03065	0.02580
0.175	46.780	0.750	0.26632	0.35350	0.03975	0.03680	4.84473	5.66321
0.175	53.020	0.850	0.29445	0.28769	0.05184	0.04467	0.01527	0.10032
0.225	6.015	0.075	1.31256	1.42881	0.11183	0.10623	1.10984	1.22273
0.225	12.030	0.150	1.16839	1.21096	0.07419	0.06850	0.35116	0.25755
0.225	20.050	0.250	0.92390	0.96253	0.06818	0.06083	0.33952	0.33855
0.225	28.070	0.350	0.73628	0.75443	0.06613	0.05405	0.08278	0.16900
0.225	36.090	0.450	0.51011	0.58077	0.05575	0.04557	1.63405	1.72174
0.225	44.110	0.550	0.36083	0.43857	0.04036	0.03884	3.75131	4.01311
0.225	52.130	0.650	0.31558	0.32594	0.04167	0.03798	0.06640	0.02251
0.225	60.150	0.750	0.25370	0.24156	0.04053	0.03694	0.08541	0.14036
0.225	68.170	0.850	0.18082	0.18443	0.04372	0.03830	0.00767	-0.00318
0.275	7.352	0.075	1.30956	1.23198	0.12295	0.10783	0.38235	0.46923
0.275	14.700	0.150	1.03023	1.01713	0.07589	0.06557	0.02448	0.01280
0.275	24.510	0.250	0.72466	0.78953	0.06261	0.05504	1.10217	1.53143
0.275	34.310	0.350	0.61744	0.60492	0.06218	0.04991	0.03591	0.11935
0.275	44.110	0.450	0.42441	0.45357	0.04795	0.04281	0.38293	0.46184
0.275	53.910	0.550	0.35512	0.33115	0.04795	0.03990	0.24122	0.46598
0.275	63.710	0.650	0.22206	0.23513	0.03895	0.03370	0.11720	0.09857
0.275	73.520	0.750	0.14487	0.16386	0.03564	0.03133	0.28886	0.35642
0.350	9.357	0.075	0.93601	0.93213	0.08125	0.06622	0.00116	0.02116
0.350	18.710	0.150	0.76681	0.74392	0.04832	0.04113	0.20688	0.52766
0.350	31.190	0.250	0.54024	0.56109	0.03825	0.03426	0.31567	0.21748
0.350	43.660	0.350	0.40648	0.41844	0.03532	0.03006	0.12408	-0.00084
0.350	56.140	0.450	0.27513	0.30409	0.02743	0.02535	1.14080	1.13106
0.350	68.610	0.550	0.17231	0.21304	0.02101	0.02041	3.79770	4.02575
0.350	81.090	0.650	0.11724	0.14250	0.02270	0.01817	1.25205	1.70719
0.350	93.570	0.750	0.09767	0.09075	0.02146	0.01881	0.10047	0.16599
0.450	12.030	0.075	0.59571	0.57801	0.05473	0.05181	0.09632	0.08945
0.450	24.060	0.150	0.42180	0.44279	0.03384	0.03010	0.40308	0.42774
0.450	40.100	0.250	0.31077	0.32351	0.03157	0.02638	0.17250	0.29012
0.450	56.140	0.350	0.22867	0.23478	0.02750	0.02287	0.05380	0.07164
0.450	72.180	0.450	0.16119	0.16557	0.02247	0.01995	0.04131	-0.03413
0.450	88.220	0.550	0.10683	0.11147	0.02070	0.01739	0.05313	0.11339
0.450	104.300	0.650	0.07840	0.07018	0.01797	0.01630	0.20445	0.18632
0.550	14.700	0.075	0.30747	0.31230	0.03900	0.03511	0.01779	-0.00166
0.550	29.410	0.150	0.18832	0.22918	0.02658	0.01953	2.38848	3.31383
0.550	49.010	0.250	0.16099	0.16258	0.02027	0.01886	0.00769	-0.00453
0.550	68.610	0.350	0.08453	0.11544	0.01457	0.01390	4.52825	4.78741
0.550	88.220	0.450	0.05614	0.07967	0.01326	0.01210	3.16821	3.56283
0.650	34.750	0.150	0.09421	0.09857	0.01513	0.01304	0.08719	0.07954
0.650	57.920	0.250	0.08490	0.06770	0.01508	0.01320	1.28639	1.37697
0.650	81.090	0.350	0.06993	0.04708	0.01577	0.01243	2.08571	3.91809
0.650	104.300	0.450	0.04099	0.03192	0.01261	0.01041	0.51162	0.98155
0.750	40.100	0.150	0.03814	0.03227	0.00782	0.00695	0.55467	0.74611
0.750	66.830	0.250	0.02702	0.02123	0.00746	0.00647	0.59686	1.03619
0.015	4.553	0.750	1.20343	0.83582	0.08754	0.08016	17.49967	21.37923
0.015	5.160	0.850	1.05225	0.76510	0.10199	0.07487	7.85796	14.23715
0.015	5.676	0.935	0.93161	0.71751	0.15562	0.13416	1.87327	2.33002
0.045	4.538	0.250	1.50179	1.47914	0.11580	0.09103	0.03246	0.05870
0.045	6.353	0.350	1.59490	1.33743	0.11317	0.09393	5.09952	6.73013
0.045	8.168	0.450	1.42069	1.19159	0.09342	0.08821	5.92553	6.60002
0.045	9.983	0.550	1.31256	1.05572	0.11831	0.08451	4.65550	9.63039
0.045	11.800	0.650	1.10131	0.93703	0.10821	0.07761	2.26822	3.78287
0.045	13.610	0.750	0.91108	0.83968	0.08221	0.07092	0.73167	1.22534
0.045	15.430	0.850	0.90548	0.76658	0.08874	0.07409	2.41222	3.62967
0.045	16.970	0.935	0.80616	0.72479	0.14784	0.13656	0.29582	0.41466
0.080	4.840	0.150	1.78212	1.64541	0.11431	0.08884	1.38639	2.08895
