ID            : 5946
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 208
A2            : 0
Z1            : 82
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.225	15.196	0.800	0.22860	0.20268	0.03372	0.02755	0.59061	0.36008
0.275	4.643	0.200	1.01300	0.92624	0.07911	0.06242	1.20260	0.82120
0.275	6.965	0.300	0.77110	0.71886	0.07051	0.05661	0.54880	0.31183
0.275	9.286	0.400	0.55730	0.54550	0.05274	0.04646	0.05001	-0.12172
0.275	11.608	0.500	0.48700	0.40275	0.05159	0.04272	2.66718	2.28474
0.275	13.929	0.600	0.29290	0.28817	0.03354	0.03182	0.01990	-0.06063
0.275	16.251	0.700	0.24400	0.20012	0.03676	0.02830	1.42515	1.29415
0.275	18.572	0.800	0.11880	0.13743	0.02037	0.01866	0.83610	1.26541
0.350	8.864	0.300	0.53920	0.53176	0.04332	0.03307	0.02952	-0.12153
0.350	11.819	0.400	0.40710	0.39126	0.03148	0.02854	0.25333	-0.02198
0.350	14.774	0.500	0.28670	0.27850	0.02764	0.02305	0.08795	-0.07563
0.350	17.728	0.600	0.20350	0.18963	0.01979	0.01850	0.49097	0.14054
0.350	20.683	0.700	0.11920	0.12233	0.01609	0.01375	0.03778	0.11938
0.450	11.397	0.300	0.36660	0.32277	0.04587	0.02787	0.91294	2.55251
0.450	15.196	0.400	0.22710	0.22986	0.02786	0.02118	0.00979	0.04417
0.450	18.994	0.500	0.13850	0.15768	0.01965	0.01615	0.95230	1.64097
0.450	22.793	0.600	0.07709	0.10209	0.01193	0.01137	4.38777	5.46625
0.450	26.592	0.700	0.06697	0.06070	0.01219	0.01053	0.26452	0.33099
0.550	13.929	0.300	0.17510	0.17167	0.02680	0.01762	0.01636	0.04058
0.550	18.572	0.400	0.14420	0.11884	0.02202	0.01716	1.32672	2.12528
0.550	23.215	0.500	0.07552	0.07931	0.01521	0.01178	0.06219	0.06213
0.550	27.859	0.600	0.03854	0.04956	0.00884	0.00767	1.55160	2.14588
0.550	32.502	0.700	0.02560	0.02779	0.00648	0.00592	0.11361	0.10315
0.650	21.949	0.400	0.06095	0.05163	0.01507	0.00983	0.38291	0.79846
0.650	27.436	0.500	0.02827	0.03364	0.00848	0.00679	0.40097	0.65064
0.650	32.924	0.600	0.00919	0.02048	0.00406	0.00378	7.74101	8.95141
0.080	4.127	0.500	1.07500	0.85035	0.09860	0.08379	5.19069	5.23606
0.080	4.953	0.600	0.79100	0.72526	0.08690	0.07044	0.57234	0.42553
0.080	5.778	0.700	0.62180	0.62059	0.06822	0.06071	0.00031	-0.00933
0.080	6.604	0.800	0.48140	0.53937	0.06941	0.05344	0.69755	1.70067
0.125	5.159	0.400	1.05000	0.91326	0.08948	0.07735	2.33524	1.98675
0.125	6.449	0.500	0.90900	0.75180	0.08119	0.06910	3.74930	3.45125
0.125	7.739	0.600	0.52960	0.61425	0.06218	0.05120	1.85361	4.05926
0.125	9.028	0.700	0.51120	0.50334	0.05915	0.05067	0.01768	-0.06741
0.125	10.318	0.800	0.39600	0.42051	0.04922	0.04303	0.24805	0.61065
0.175	5.417	0.300	1.16700	0.98273	0.09472	0.08486	3.78476	3.17508
0.175	7.223	0.400	0.88810	0.78947	0.08299	0.07116	1.41243	0.85043
0.175	9.028	0.500	0.64350	0.62307	0.06409	0.05838	0.10158	-0.14337
0.175	10.834	0.600	0.47010	0.48539	0.05639	0.04867	0.07350	0.31916
0.175	12.640	0.700	0.44780	0.37666	0.05958	0.04797	1.42569	1.51349
0.175	14.445	0.800	0.31800	0.29734	0.04790	0.04056	0.18601	0.03670
0.225	4.643	0.200	1.08200	1.06772	0.09032	0.08277	0.02500	-0.12653
0.225	6.965	0.300	0.83170	0.84912	0.07608	0.07213	0.05241	0.23831
0.225	9.286	0.400	0.54570	0.66096	0.06058	0.05735	3.62058	5.25645
0.225	11.608	0.500	0.56560	0.50322	0.06050	0.05641	1.06297	0.64188
0.225	13.929	0.600	0.40000	0.37498	0.05018	0.04630	0.24865	0.01571
0.225	16.251	0.700	0.32540	0.27536	0.04813	0.04128	1.08124	0.99998
0.225	18.572	0.800	0.21970	0.20364	0.03768	0.03269	0.18160	-0.00252
0.275	5.675	0.200	0.97970	0.91969	0.09569	0.08010	0.39331	0.07125
0.275	8.512	0.300	0.80220	0.71289	0.08255	0.07254	1.17041	0.58466
0.275	11.350	0.400	0.67990	0.54091	0.06952	0.06549	3.99675	3.47409
0.275	14.187	0.500	0.41340	0.39956	0.05281	0.04903	0.06869	-0.07668
0.275	17.025	0.600	0.30320	0.28622	0.04863	0.04140	0.12191	0.05869
0.275	19.862	0.700	0.17640	0.19917	0.03257	0.02939	0.48867	0.89912
0.275	22.700	0.800	0.14500	0.13723	0.02893	0.02655	0.07224	0.00157
0.350	7.223	0.200	0.64260	0.69557	0.06737	0.04464	0.61806	1.86543
0.350	10.834	0.300	0.55260	0.52262	0.04836	0.04256	0.38439	0.11074
0.350	14.445	0.400	0.39590	0.38463	0.03974	0.03475	0.08035	-0.07213
0.350	18.056	0.500	0.28650	0.27398	0.03128	0.02892	0.16018	-0.01235
0.350	21.668	0.600	0.12530	0.18681	0.01873	0.01803	10.78120	12.56150
0.350	25.279	0.700	0.08652	0.12080	0.01530	0.01445	5.02328	6.18214
0.350	28.890	0.800	0.08417	0.07440	0.01776	0.01472	0.30294	0.36194
0.450	13.929	0.300	0.33170	0.31355	0.04646	0.03282	0.15261	0.29130
0.450	18.572	0.400	0.20960	0.22355	0.02865	0.02526	0.23694	0.39774
0.450	23.215	0.500	0.11970	0.15361	0.02108	0.01879	2.58894	3.28144
0.450	27.859	0.600	0.08781	0.09962	0.01762	0.01588	0.44941	0.58290
0.450	32.502	0.700	0.06886	0.05937	0.01867	0.01443	0.25831	0.46400
0.550	17.025	0.300	0.12010	0.16457	0.02429	0.01859	3.35077	5.52835
0.550	22.700	0.400	0.13530	0.11429	0.02777	0.02016	0.57234	1.06532
0.550	28.375	0.500	0.07302	0.07646	0.01556	0.01444	0.04897	0.09519
0.550	34.049	0.600	0.03740	0.04788	0.01036	0.01001	1.02400	1.48905
0.550	39.724	0.700	0.02364	0.02693	0.00807	0.00775	0.16594	0.23472
0.650	26.827	0.400	0.03900	0.04893	0.01188	0.00913	0.69905	1.01736
0.650	33.533	0.500	0.01978	0.03200	0.00813	0.00680	2.25662	3.16342
0.650	40.240	0.600	0.02375	0.01955	0.01066	0.00768	0.15539	0.48122
0.650	46.947	0.700	0.00865	0.01060	0.00488	0.00448	0.16032	0.22523
0.045	4.137	0.700	0.69290	0.71195	0.07997	0.06487	0.05675	0.22196
0.045	4.728	0.800	0.69870	0.63099	0.09175	0.06566	0.54466	0.50956
0.080	4.202	0.400	1.24600	1.02587	0.10147	0.08270	4.70636	5.16457
0.080	5.253	0.500	1.05300	0.88097	0.09278	0.07412	3.43801	4.12712
0.080	6.303	0.600	0.84700	0.75279	0.08829	0.06394	1.13851	1.03481
0.080	7.354	0.700	0.59660	0.64607	0.06825	0.05308	0.52527	1.41939
0.080	8.404	0.800	0.61620	0.56364	0.07290	0.05343	0.51981	0.43576
0.125	4.925	0.300	1.16900	1.11497	0.08354	0.07358	0.41828	-0.03613
0.125	6.566	0.400	1.09900	0.93073	0.08197	0.07033	4.21417	3.48412
0.125	8.207	0.500	0.77970	0.76645	0.06648	0.05785	0.03974	-0.14122
0.125	9.849	0.600	0.61920	0.62710	0.06189	0.04998	0.01631	0.15877
0.125	11.491	0.700	0.51120	0.51505	0.05178	0.04434	0.00552	0.05148
0.125	13.132	0.800	0.45570	0.43156	0.05187	0.04247	0.21659	0.02104
0.175	4.596	0.200	1.42800	1.20744	0.09625	0.08479	5.25181	4.08148
0.175	6.894	0.300	1.08100	0.98917	0.08259	0.07319	1.23645	0.30338
0.175	9.192	0.400	0.85310	0.79412	0.07049	0.06291	0.70001	0.30199
0.175	11.491	0.500	0.64930	0.62697	0.06192	0.05285	0.13008	-0.09770
0.175	13.789	0.600	0.62640	0.48892	0.05823	0.05244	5.57490	5.58053
0.175	16.087	0.700	0.36850	0.38026	0.04530	0.03870	0.06743	0.25844
0.175	18.385	0.800	0.33130	0.30099	0.04373	0.03606	0.48021	0.17557
0.225	5.909	0.200	1.26700	1.06603	0.09769	0.08072	4.23185	4.02937
0.225	8.864	0.300	0.92070	0.84629	0.08018	0.06780	0.86110	0.43128
0.225	11.819	0.400	0.70950	0.65850	0.06325	0.05751	0.65017	0.15413
0.225	14.774	0.500	0.47160	0.50154	0.05059	0.04559	0.35028	0.87578
0.225	17.728	0.600	0.34750	0.37415	0.04565	0.03900	0.34071	0.63012
0.225	20.683	0.700	0.29850	0.27530	0.03991	0.03580	0.33804	0.12219
0.225	23.638	0.800	0.20910	0.20423	0.03199	0.02816	0.02321	0.00345
0.275	7.223	0.200	0.92850	0.91047	0.07841	0.06934	0.05288	-0.16934
0.275	10.834	0.300	0.72190	0.70490	0.07504	0.06223	0.05132	-0.06542
0.275	14.445	0.400	0.61100	0.53475	0.06311	0.05583	1.45963	1.14719
0.275	18.056	0.500	0.34350	0.39519	0.04408	0.03988	1.37533	2.10205
0.275	21.668	0.600	0.25110	0.28344	0.03523	0.03296	0.84302	1.57761
0.275	25.279	0.700	0.19050	0.19769	0.03122	0.02806	0.05303	0.13633
0.275	28.890	0.800	0.16080	0.13662	0.03214	0.02550	0.56633	0.72558
0.350	9.192	0.200	0.66770	0.68093	0.06159	0.04240	0.04615	0.22707
0.350	13.789	0.300	0.49430	0.51146	0.04506	0.03681	0.14500	0.51386
0.350	18.385	0.400	0.37590	0.37652	0.03420	0.03012	0.00033	0.00728
0.350	22.981	0.500	0.26960	0.26847	0.02774	0.02579	0.00167	-0.02174
0.350	27.577	0.600	0.16220	0.18331	0.02041	0.01914	1.06958	1.46183
0.350	32.173	0.700	0.09479	0.11877	0.01576	0.01417	2.31557	3.22858
0.350	36.770	0.800	0.07865	0.07338	0.01370	0.01276	0.14790	0.11472
0.450	11.819	0.200	0.39700	0.41702	0.05017	0.03247	0.15917	0.49241
0.450	17.728	0.300	0.30860	0.30285	0.04212	0.02891	0.01864	0.03143
0.450	23.638	0.400	0.21900	0.21629	0.03070	0.02339	0.00777	-0.03318
0.450	29.547	0.500	0.13250	0.14883	0.01828	0.01771	0.79799	1.04768
0.450	35.456	0.600	0.08395	0.09666	0.01457	0.01361	0.76099	0.84876
0.450	41.366	0.700	0.03857	0.05773	0.00947	0.00907	4.09509	4.42068
0.450	47.275	0.800	0.03454	0.03076	0.00885	0.00834	0.18261	0.11172
0.550	14.445	0.200	0.24850	0.22269	0.04711	0.02499	0.30012	1.37639
0.550	21.668	0.300	0.15960	0.15669	0.02496	0.01999	0.01356	0.02938
0.550	28.890	0.400	0.10780	0.10919	0.02180	0.01641	0.00405	0.01201
0.550	36.113	0.500	0.07747	0.07320	0.01589	0.01335	0.07238	0.06643
0.550	43.336	0.600	0.04285	0.04593	0.01184	0.01003	0.06768	0.15706
0.550	50.558	0.700	0.01925	0.02591	0.00619	0.00605	1.15763	1.21447
0.650	25.607	0.300	0.06314	0.06764	0.01634	0.01114	0.07589	0.12355
0.650	34.143	0.400	0.05034	0.04599	0.01365	0.00999	0.10160	0.17842
0.650	42.679	0.500	0.03657	0.03018	0.01006	0.00816	0.40312	0.65573
0.650	51.215	0.600	0.01447	0.01850	0.00559	0.00503	0.52067	0.54202
0.650	59.751	0.700	0.01153	0.01008	0.00475	0.00439	0.09363	0.15962
0.045	4.559	0.600	0.97170	0.85051	0.12206	0.09938	0.98581	0.74721
0.045	5.318	0.700	0.91860	0.75048	0.14395	0.09850	1.36387	2.27496
0.045	6.078	0.800	0.59070	0.66935	0.08467	0.07511	0.86298	1.52237
0.080	4.052	0.300	1.49900	1.21955	0.13194	0.11720	4.48589	4.25191
0.080	5.403	0.400	1.10600	1.06056	0.11067	0.09712	0.16857	0.04023
0.080	6.754	0.500	0.85370	0.91118	0.09546	0.08251	0.36265	0.87686
0.080	8.104	0.600	0.69760	0.77984	0.09002	0.07385	0.83468	1.60213
0.080	9.455	0.700	0.73610	0.67098	0.09907	0.07854	0.43203	0.38740
0.080	10.806	0.800	0.59580	0.58726	0.09255	0.07020	0.00852	-0.03190
0.125	4.221	0.200	1.29600	1.33399	0.11646	0.10150	0.10642	0.41220
0.125	6.332	0.300	1.08400	1.13519	0.09539	0.08965	0.28797	0.61970
0.125	8.442	0.400	1.14300	0.94668	0.10569	0.09044	3.45005	3.73162
0.125	10.553	0.500	0.81810	0.77974	0.08133	0.07425	0.22249	0.03204
0.125	12.663	0.600	0.63850	0.63869	0.07259	0.06489	0.00001	0.00151
0.125	14.774	0.700	0.49480	0.52556	0.07011	0.05645	0.19249	0.57775
0.125	16.884	0.800	0.40760	0.44145	0.06245	0.05319	0.29369	0.61101
0.175	5.909	0.200	1.26200	1.21569	0.11381	0.10220	0.16561	-0.14042
0.175	8.864	0.300	1.06100	0.99373	0.09942	0.09147	0.45776	0.05708
0.175	11.819	0.400	0.63750	0.79723	0.07435	0.06741	4.61490	6.85200
0.175	14.774	0.500	0.59050	0.62953	0.07288	0.06432	0.28675	0.73172
0.175	17.728	0.600	0.44260	0.49136	0.05810	0.05485	0.70448	1.09109
0.175	20.683	0.700	0.36870	0.38281	0.05206	0.04887	0.07351	0.19918
0.175	23.638	0.800	0.27870	0.30377	0.05001	0.04279	0.25126	0.55493
0.225	7.598	0.200	1.11500	1.06219	0.11590	0.09873	0.20758	0.05175
0.225	11.397	0.300	1.05200	0.84190	0.09959	0.09429	4.45021	3.97922
0.225	15.196	0.400	0.63140	0.65477	0.07236	0.06940	0.10430	0.29806
0.225	18.994	0.500	0.52010	0.49880	0.06340	0.05992	0.11290	-0.08770
0.225	22.793	0.600	0.36060	0.37248	0.05751	0.04986	0.04268	0.14235
0.225	26.592	0.700	0.28760	0.27457	0.05596	0.04492	0.05421	-0.00399
0.225	30.391	0.800	0.25480	0.20415	0.04663	0.04250	1.17981	1.05330
0.275	4.643	0.100	1.31200	1.14998	0.12929	0.10750	1.57039	1.59267
0.275	9.286	0.200	0.94880	0.89959	0.10293	0.09172	0.22856	0.02801
0.275	13.929	0.300	0.73550	0.69573	0.08516	0.07864	0.21806	-0.02093
0.275	18.572	0.400	0.51170	0.52766	0.06626	0.06261	0.05803	0.11373
0.275	23.215	0.500	0.32880	0.39015	0.05168	0.04924	1.40938	1.95140
0.275	27.859	0.600	0.30290	0.28012	0.04933	0.04734	0.21330	0.16085
0.275	32.502	0.700	0.19880	0.19566	0.03968	0.03734	0.00625	-0.00926
0.275	37.145	0.800	0.14230	0.13553	0.03220	0.03165	0.04414	-0.01872
0.350	11.819	0.200	0.75920	0.66543	0.07653	0.05846	1.50156	1.78542
0.350	17.728	0.300	0.53670	0.49969	0.05694	0.04867	0.42244	0.33061
0.350	23.638	0.400	0.38320	0.36806	0.04651	0.04006	0.10594	0.04298
0.350	29.547	0.500	0.26470	0.26260	0.03389	0.03209	0.00386	-0.01278
0.350	35.456	0.600	0.18710	0.17945	0.02857	0.02569	0.07177	0.05011
0.350	41.366	0.700	0.11080	0.11644	0.02030	0.01971	0.07714	0.11364
0.350	47.275	0.800	0.07164	0.07213	0.01741	0.01553	0.00079	0.00168
0.450	15.196	0.200	0.36790	0.40172	0.05490	0.03969	0.37957	0.63761
0.450	22.793	0.300	0.32250	0.29225	0.05117	0.03574	0.34949	0.58376
0.450	30.391	0.400	0.16970	0.20902	0.02829	0.02567	1.93127	2.52855
0.450	37.989	0.500	0.18180	0.14393	0.02702	0.02571	1.96490	1.66013
0.450	45.587	0.600	0.09111	0.09357	0.02027	0.01864	0.01477	0.02288
0.450	53.185	0.700	0.07116	0.05599	0.01706	0.01567	0.79149	0.66443
0.450	60.782	0.800	0.02584	0.02993	0.00988	0.00954	0.17096	0.18415
0.550	18.572	0.200	0.20960	0.21105	0.04105	0.02852	0.00124	0.01067
0.550	27.859	0.300	0.16800	0.14921	0.02953	0.02627	0.40481	0.47893
0.550	37.145	0.400	0.07280	0.10419	0.01861	0.01604	2.84358	3.60350
0.550	46.431	0.500	0.03934	0.06996	0.01134	0.01083	7.28661	8.18906
0.550	55.717	0.600	0.03888	0.04397	0.01396	0.01228	0.13309	0.12414
0.550	65.003	0.700	0.01495	0.02486	0.00720	0.00687	1.89563	2.16537
0.550	74.290	0.800	0.03124	0.01179	0.01134	0.01085	2.94210	3.09693
0.650	21.949	0.200	0.09000	0.09244	0.02502	0.01576	0.00952	-0.01675
0.650	32.924	0.300	0.07831	0.06330	0.02061	0.01591	0.53058	0.78204
0.650	43.898	0.400	0.03651	0.04321	0.01321	0.01064	0.25764	0.36210
0.650	54.873	0.500	0.03553	0.02845	0.01163	0.01015	0.37082	0.50697
0.650	65.848	0.600	0.01173	0.01748	0.00616	0.00607	0.87202	1.04995
0.650	76.822	0.700	0.00961	0.00956	0.00542	0.00511	0.00011	-0.00208
0.045	4.643	0.500	0.98620	1.00120	0.15796	0.13210	0.00902	0.03748
0.045	5.572	0.600	0.89090	0.88348	0.15300	0.12930	0.00236	-0.00457
0.045	6.500	0.700	0.63440	0.78176	0.11879	0.10350	1.53883	2.18231
0.080	4.953	0.300	1.37400	1.25067	0.16034	0.14190	0.59157	0.34268
0.080	6.604	0.400	1.23600	1.08676	0.14815	0.13480	1.01482	0.76116
0.080	8.254	0.500	0.86200	0.93388	0.12727	0.11160	0.31898	0.61760
0.080	9.905	0.600	0.66340	0.80005	0.11503	0.09431	1.41124	2.51592
0.080	11.556	0.700	0.78340	0.68950	0.12591	0.10650	0.55621	0.49236
0.125	5.159	0.200	1.53900	1.35362	0.16163	0.14700	1.31536	1.17685
0.125	7.739	0.300	1.23300	1.14938	0.13271	0.12450	0.39703	0.21166
0.125	10.318	0.400	0.92180	0.95776	0.11509	0.10650	0.09761	0.24700
0.125	12.898	0.500	0.82230	0.78887	0.10588	0.09569	0.09969	0.01142
0.125	15.477	0.600	0.63490	0.64659	0.09514	0.08678	0.01508	0.05838
0.125	18.056	0.700	0.46540	0.53258	0.08720	0.07197	0.59350	1.26897
0.175	7.223	0.200	1.32600	1.22030	0.15406	0.13570	0.47079	0.30110
0.175	10.834	0.300	1.08100	0.99599	0.12457	0.11830	0.46566	0.14804
0.175	14.445	0.400	1.05700	0.79847	0.12467	0.11790	4.30046	3.71640
0.175	18.056	0.500	0.59910	0.63049	0.08881	0.08235	0.12495	0.22710
0.175	21.668	0.600	0.42310	0.49240	0.07744	0.06875	0.80086	1.24561
0.175	25.279	0.700	0.44650	0.38408	0.08803	0.07583	0.50280	0.44993
0.225	4.643	0.100	1.35300	1.31330	0.16351	0.14160	0.05895	-0.04358
0.225	9.286	0.200	1.15400	1.05779	0.14930	0.12920	0.41524	0.26520
0.225	13.929	0.300	0.73460	0.83742	0.10232	0.09727	1.00994	1.67877
0.225	18.572	0.400	0.89800	0.65099	0.14429	0.11300	2.93079	4.45534
0.225	23.215	0.500	0.38400	0.49601	0.07324	0.06903	2.33874	3.00802
0.225	27.859	0.600	0.33800	0.37060	0.06497	0.06326	0.25170	0.42418
0.225	32.502	0.700	0.24200	0.27343	0.06196	0.05619	0.25733	0.46574
0.275	5.675	0.100	1.25900	1.14092	0.17239	0.13660	0.46917	0.48159
0.275	11.350	0.200	0.85540	0.89014	0.12799	0.11270	0.07368	0.10517
0.275	17.025	0.300	0.52910	0.68787	0.08368	0.08104	3.60023	4.18404
0.275	22.700	0.400	0.46680	0.52165	0.08301	0.07877	0.43670	0.68836
0.275	28.375	0.500	0.42960	0.38578	0.07676	0.07335	0.32592	0.28271
0.275	34.049	0.600	0.32350	0.27708	0.06895	0.06134	0.45321	0.32084
0.275	39.724	0.700	0.12780	0.19371	0.04019	0.03805	2.69004	3.11827
0.350	7.223	0.100	1.00700	0.87087	0.12836	0.08598	1.12487	2.28093
0.350	14.445	0.200	0.56200	0.65296	0.07645	0.06478	1.41568	2.23954
0.350	21.668	0.300	0.49010	0.49032	0.06759	0.05733	0.00001	0.00064
0.350	28.890	0.400	0.41770	0.36125	0.05833	0.05272	0.93669	1.01736
0.350	36.113	0.500	0.24490	0.25777	0.04302	0.04029	0.08948	0.16388
0.350	43.336	0.600	0.17690	0.17622	0.03600	0.03314	0.00036	-0.00099
0.350	50.558	0.700	0.07940	0.11444	0.02308	0.02190	2.30531	2.56466
0.450	18.572	0.200	0.32200	0.39001	0.06130	0.04475	1.23081	2.55608
0.450	27.859	0.300	0.31810	0.28415	0.05021	0.04586	0.45729	0.55928
0.450	37.145	0.400	0.12850	0.20329	0.02985	0.02825	6.27925	7.10873
0.450	46.431	0.500	0.11930	0.14006	0.02787	0.02707	0.55470	0.65124
0.450	55.717	0.600	0.09738	0.09111	0.02638	0.02550	0.05646	0.05568
0.450	65.003	0.700	0.07216	0.05457	0.02338	0.02199	0.56632	0.64231
0.550	22.700	0.200	0.23430	0.20258	0.05199	0.03816	0.37233	0.56212
0.550	34.049	0.300	0.12630	0.14360	0.03188	0.02508	0.29427	0.52816
0.550	45.399	0.400	0.13650	0.10040	0.03789	0.03029	0.90789	1.17959
0.550	56.749	0.500	0.04217	0.06748	0.01608	0.01535	2.47866	2.70713
0.550	68.099	0.600	0.02329	0.04246	0.01106	0.01078	3.00385	3.28407
0.550	79.449	0.700	0.00597	0.02404	0.00603	0.00597	8.97274	8.98791
0.650	26.827	0.200	0.06643	0.08743	0.02040	0.01527	1.05990	2.24039
0.650	40.240	0.300	0.07756	0.06015	0.02136	0.01913	0.66446	0.72894
0.650	53.654	0.400	0.05427	0.04117	0.01957	0.01631	0.44799	0.57379
0.650	67.067	0.500	0.03053	0.02715	0.01215	0.01163	0.07730	0.00240
0.650	80.480	0.600	0.01382	0.01672	0.00886	0.00835	0.10684	0.13136
0.650	93.894	0.700	0.01773	0.00915	0.01018	0.00984	0.70970	0.71599
